Time,sCPU,cCost,sFreq,bCPU,bUtil,bFreq,Mem,mCost,mFreq,GPU,gCost,gFreq
1700326313.955189878,sCPU,100,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,0,600000000
1700326314.097756228,sCPU,100,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,0,600000000
1700326314.240190406,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326314.382004400,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326314.524752046,sCPU,100,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,0,600000000
1700326314.667190100,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326314.809109930,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326314.951219140,sCPU,100,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,0,600000000
1700326315.092961506,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326315.237455873,sCPU,64,1400000,bCPU,0,2000000,Mem,24,825000000,GPU,0,600000000
1700326315.383846547,sCPU,56,1400000,bCPU,0,2000000,Mem,22,825000000,GPU,3,600000000
1700326315.528418416,sCPU,44,1400000,bCPU,0,2000000,Mem,26,825000000,GPU,10,600000000
1700326315.675335148,sCPU,36,1400000,bCPU,0,2000000,Mem,52,825000000,GPU,33,600000000
1700326315.823741009,sCPU,19,1400000,bCPU,0,2000000,Mem,66,825000000,GPU,45,600000000
1700326315.973306155,sCPU,17,1400000,bCPU,0,2000000,Mem,89,825000000,GPU,66,600000000
1700326316.123011264,sCPU,20,1400000,bCPU,0,2000000,Mem,96,825000000,GPU,72,600000000
1700326316.274214752,sCPU,28,1400000,bCPU,0,2000000,Mem,98,825000000,GPU,74,600000000
1700326316.448136641,sCPU,25,1400000,bCPU,0,2000000,Mem,101,825000000,GPU,78,600000000
1700326316.599888438,sCPU,13,1400000,bCPU,0,2000000,Mem,98,825000000,GPU,77,600000000
1700326316.751583524,sCPU,11,1400000,bCPU,0,2000000,Mem,101,825000000,GPU,77,600000000
1700326316.902781553,sCPU,22,1400000,bCPU,0,2000000,Mem,100,825000000,GPU,75,600000000
1700326317.053735617,sCPU,11,1400000,bCPU,0,2000000,Mem,99,825000000,GPU,75,600000000
1700326317.205072734,sCPU,18,1400000,bCPU,0,2000000,Mem,97,825000000,GPU,73,600000000
1700326317.354782343,sCPU,17,1400000,bCPU,0,2000000,Mem,93,825000000,GPU,67,600000000
1700326317.503353709,sCPU,23,1400000,bCPU,0,2000000,Mem,87,825000000,GPU,64,600000000
1700326317.654179810,sCPU,36,1400000,bCPU,0,2000000,Mem,82,825000000,GPU,58,600000000
1700326317.825899924,sCPU,26,1400000,bCPU,0,2000000,Mem,62,825000000,GPU,42,600000000
1700326317.972255639,sCPU,51,1400000,bCPU,0,2000000,Mem,48,825000000,GPU,27,600000000
1700326318.118812568,sCPU,51,1400000,bCPU,0,2000000,Mem,25,825000000,GPU,9,600000000
1700326318.263884744,sCPU,58,1400000,bCPU,0,2000000,Mem,26,825000000,GPU,9,600000000
1700326318.409125967,sCPU,90,1400000,bCPU,0,2000000,Mem,22,825000000,GPU,4,600000000
1700326318.553739962,sCPU,56,1400000,bCPU,0,2000000,Mem,23,825000000,GPU,0,600000000
1700326318.699079979,sCPU,50,1400000,bCPU,0,2000000,Mem,23,825000000,GPU,6,600000000
1700326318.844726464,sCPU,47,1400000,bCPU,0,2000000,Mem,29,825000000,GPU,22,600000000
1700326318.993680342,sCPU,35,1400000,bCPU,0,2000000,Mem,58,825000000,GPU,38,600000000
1700326319.142165622,sCPU,21,1400000,bCPU,0,2000000,Mem,68,825000000,GPU,46,600000000
1700326319.292000109,sCPU,36,1400000,bCPU,0,2000000,Mem,91,825000000,GPU,67,600000000
1700326319.447226262,sCPU,19,1400000,bCPU,0,2000000,Mem,97,825000000,GPU,73,600000000
1700326319.619012086,sCPU,22,1400000,bCPU,0,2000000,Mem,101,825000000,GPU,77,600000000
1700326319.794469480,sCPU,27,1400000,bCPU,0,2000000,Mem,98,825000000,GPU,76,600000000
1700326319.968174696,sCPU,25,1400000,bCPU,0,2000000,Mem,99,825000000,GPU,76,600000000
1700326320.143065448,sCPU,38,1400000,bCPU,0,2000000,Mem,101,825000000,GPU,76,600000000
1700326320.319425245,sCPU,19,1400000,bCPU,0,2000000,Mem,99,825000000,GPU,75,600000000
1700326320.471738017,sCPU,13,1400000,bCPU,0,2000000,Mem,98,825000000,GPU,73,600000000
1700326320.623291474,sCPU,22,1400000,bCPU,0,2000000,Mem,98,825000000,GPU,72,600000000
1700326320.793928846,sCPU,26,1400000,bCPU,0,2000000,Mem,89,825000000,GPU,65,600000000
1700326320.945151501,sCPU,22,1400000,bCPU,0,2000000,Mem,85,825000000,GPU,60,600000000
1700326321.115569492,sCPU,35,1400000,bCPU,0,2000000,Mem,68,825000000,GPU,46,600000000
1700326321.263652426,sCPU,41,1400000,bCPU,0,2000000,Mem,57,825000000,GPU,36,600000000
1700326321.411072298,sCPU,50,1400000,bCPU,0,2000000,Mem,47,825000000,GPU,13,600000000
1700326321.557548225,sCPU,50,1400000,bCPU,0,2000000,Mem,28,825000000,GPU,10,600000000
1700326321.704297077,sCPU,54,1400000,bCPU,0,2000000,Mem,26,825000000,GPU,6,600000000
1700326321.850581873,sCPU,100,1400000,bCPU,0,2000000,Mem,26,825000000,GPU,2,600000000
1700326321.995594589,sCPU,100,1400000,bCPU,0,2000000,Mem,24,825000000,GPU,0,600000000
1700326322.141946054,sCPU,100,1400000,bCPU,0,2000000,Mem,23,825000000,GPU,0,600000000
1700326322.287243403,sCPU,100,1400000,bCPU,0,2000000,Mem,24,825000000,GPU,0,600000000
1700326322.432855304,sCPU,7,1400000,bCPU,0,2000000,Mem,23,825000000,GPU,0,600000000
1700326322.600410249,sCPU,7,1400000,bCPU,0,2000000,Mem,26,825000000,GPU,0,600000000
1700326322.765645373,sCPU,4,1400000,bCPU,0,2000000,Mem,23,825000000,GPU,0,600000000
1700326322.930893539,sCPU,29,1400000,bCPU,0,2000000,Mem,23,825000000,GPU,0,600000000
